ts,store_id,sku_id,cat,qty,amount
2026-07-25 07:56,S02,K0003,零食,1,20.0
2026-07-25 07:49,S02,K0036,饮料,3,24.52
2026-07-25 08:10,S02,K0013,零食,2,28.79
2026-07-25 08:44,S02,K0031,饮料,3,30.57
2026-07-25 09:02,S02,K0003,零食,1,20.0
2026-07-25 09:35,S02,K0040,鲜食,1,11.9
2026-07-25 09:31,S02,K0007,乳品,2,47.6
2026-07-25 09:27,S02,K0002,乳品,1,7.9
2026-07-25 09:26,S02,K0037,乳品,3,5.55
2026-07-25 10:07,S02,K0019,日化,3,5.97
2026-07-25 10:34,S02,K0002,乳品,2,7.9
2026-07-25 10:40,S02,K0038,零食,1,20.9
2026-07-25 10:34,S02,K0039,日化,3,12.46
2026-07-25 10:25,S02,K0040,鲜食,2,23.8
2026-07-25 10:30,S02,K0036,饮料,3,24.52
2026-07-25 10:45,S02,K0006,饮料,3,18.72
2026-07-25 10:23,S02,K0010,鲜食,2,43.72
2026-07-25 11:04,S02,K0037,乳品,1,11.1
2026-07-25 10:55,S02,K0037,乳品,2,5.55
2026-07-25 11:45,S02,K0033,零食,2,25.55
2026-07-25 11:45,S02,K0012,乳品,1,3.21
2026-07-25 11:42,S02,K0012,乳品,1,6.42
2026-07-25 11:38,S02,K0010,鲜食,2,43.72
2026-07-25 11:24,S02,K0037,乳品,1,11.1
2026-07-25 12:24,S02,K0002,乳品,2,3.95
2026-07-25 12:29,S02,K0026,饮料,1,68.28
2026-07-25 12:46,S02,K0027,乳品,1,30.22
2026-07-25 12:36,S02,K0012,乳品,1,6.42
2026-07-25 13:22,S02,K0015,鲜食,3,13.89
2026-07-25 13:31,S02,K0021,饮料,3,60.24
2026-07-25 13:46,S02,K0016,饮料,3,7.98
2026-07-25 13:37,S02,K0036,饮料,1,24.52
2026-07-25 14:15,S02,K0023,零食,3,28.83
2026-07-25 14:46,S02,K0010,鲜食,3,43.72
2026-07-24 22:24,S03,K0002,乳品,1,7.9
2026-07-24 22:37,S03,K0038,零食,2,10.45
2026-07-24 22:31,S03,K0028,零食,2,20.67
2026-07-24 22:13,S03,K0036,饮料,3,24.52
2026-07-24 23:29,S03,K0027,乳品,1,15.11
2026-07-24 23:24,S03,K0001,饮料,2,33.0
2026-07-24 23:32,S03,K0007,乳品,3,23.8
2026-07-24 23:40,S03,K0013,零食,3,57.58
2026-07-25 00:05,S03,K0008,零食,1,40.88
2026-07-25 00:23,S03,K0026,饮料,1,34.14
2026-07-25 00:39,S03,K0038,零食,2,20.9
2026-07-25 01:42,S03,K0002,乳品,1,7.9
2026-07-25 00:49,S03,K0015,鲜食,1,27.78
2026-07-25 01:53,S03,K0025,鲜食,1,20.16
2026-07-25 02:21,S03,K0025,鲜食,1,20.16
2026-07-25 02:31,S03,K0006,饮料,1,18.72
2026-07-25 02:53,S03,K0004,日化,2,19.17
2026-07-25 03:30,S03,K0040,鲜食,2,11.9
2026-07-25 03:53,S03,K0039,日化,3,12.46
2026-07-25 04:18,S03,K0004,日化,2,19.17
2026-07-25 04:01,S03,K0034,日化,3,8.94
2026-07-25 04:29,S03,K0027,乳品,1,15.11
2026-07-25 05:29,S03,K0015,鲜食,2,27.78
2026-07-25 05:46,S03,K0002,乳品,2,7.9
2026-07-25 05:27,S03,K0029,日化,2,59.08
2026-07-25 06:34,S03,K0004,日化,2,19.17
2026-07-25 06:37,S03,K0026,饮料,2,34.14
2026-07-25 06:50,S03,K0023,零食,3,28.83
2026-07-25 07:35,S03,K0032,乳品,3,42.96
2026-07-25 07:59,S03,K0004,日化,3,19.17
2026-07-25 07:50,S03,K0017,乳品,2,67.26
2026-07-25 08:01,S03,K0005,鲜食,1,3.85
2026-07-25 08:54,S03,K0015,鲜食,1,27.78
2026-07-25 09:34,S03,K0023,零食,1,28.83
2026-07-25 09:47,S03,K0023,零食,2,28.83
2026-07-25 09:23,S03,K0030,鲜食,1,45.58
2026-07-25 09:02,S03,K0001,饮料,1,16.5
2026-07-25 09:59,S03,K0039,日化,1,12.46
2026-07-25 10:03,S03,K0008,零食,2,20.44
2026-07-25 10:57,S03,K0021,饮料,2,60.24
2026-07-25 11:25,S03,K0035,鲜食,2,20.58
2026-07-25 11:01,S03,K0008,零食,1,40.88
2026-07-25 11:46,S03,K0005,鲜食,3,7.7
2026-07-25 11:05,S03,K0020,鲜食,3,6.09
2026-07-25 11:44,S03,K0011,饮料,3,57.8
2026-07-25 12:44,S03,K0010,鲜食,2,43.72
2026-07-25 11:51,S03,K0033,零食,1,51.1
2026-07-25 12:52,S03,K0019,日化,1,11.94
2026-07-25 13:32,S03,K0014,日化,2,25.34
2026-07-25 13:19,S03,K0026,饮料,3,34.14
2026-07-25 14:36,S03,K0030,鲜食,2,22.79
2026-07-25 13:53,S03,K0012,乳品,1,3.21
2026-07-24 22:46,S04,K0032,乳品,3,21.48
2026-07-24 22:29,S04,K0007,乳品,1,47.6
2026-07-24 22:48,S04,K0034,日化,2,4.47
2026-07-24 23:39,S04,K0032,乳品,3,42.96
2026-07-24 23:37,S04,K0015,鲜食,2,13.89
2026-07-24 23:04,S04,K0035,鲜食,1,10.29
2026-07-24 23:32,S04,K0035,鲜食,2,20.58
2026-07-24 23:10,S04,K0002,乳品,1,7.9
2026-07-24 23:20,S04,K0002,乳品,3,7.9
2026-07-24 23:32,S04,K0026,饮料,1,68.28
2026-07-25 00:14,S04,K0004,日化,2,19.17
2026-07-25 00:22,S04,K0026,饮料,1,34.14
2026-07-25 00:37,S04,K0024,日化,1,52.7
2026-07-24 23:58,S04,K0035,鲜食,1,10.29
2026-07-25 00:03,S04,K0012,乳品,3,6.42
2026-07-25 00:54,S04,K0011,饮料,2,57.8
2026-07-25 01:38,S04,K0001,饮料,2,33.0
2026-07-25 01:32,S04,K0007,乳品,2,47.6
2026-07-25 00:58,S04,K0037,乳品,3,5.55
2026-07-25 02:25,S04,K0005,鲜食,1,7.7
2026-07-25 02:14,S04,K0037,乳品,2,5.55
2026-07-25 02:26,S04,K0036,饮料,3,24.52
2026-07-25 03:28,S04,K0028,零食,3,41.34
2026-07-25 03:44,S04,K0035,鲜食,1,10.29
2026-07-25 03:46,S04,K0009,日化,1,20.1
2026-07-25 03:27,S04,K0003,零食,3,10.0
2026-07-25 03:16,S04,K0035,鲜食,3,20.58
2026-07-25 04:08,S04,K0009,日化,3,20.1
2026-07-25 04:21,S04,K0040,鲜食,3,11.9
2026-07-25 04:07,S04,K0006,饮料,2,18.72
2026-07-25 04:21,S04,K0035,鲜食,2,10.29
2026-07-25 03:54,S04,K0029,日化,2,29.54
2026-07-25 04:46,S04,K0016,饮料,3,15.96
2026-07-25 05:19,S04,K0025,鲜食,1,20.16
2026-07-25 05:48,S04,K0002,乳品,3,7.9
2026-07-25 05:13,S04,K0018,零食,1,13.77
2026-07-25 05:20,S04,K0030,鲜食,3,45.58
2026-07-25 05:23,S04,K0025,鲜食,1,40.32
2026-07-25 06:42,S04,K0010,鲜食,1,43.72
2026-07-25 06:25,S04,K0034,日化,1,8.94
2026-07-25 06:39,S04,K0003,零食,3,20.0
2026-07-25 05:49,S04,K0034,日化,2,4.47
2026-07-25 06:12,S04,K0016,饮料,1,15.96
2026-07-25 07:37,S04,K0024,日化,2,52.7
2026-07-25 07:10,S04,K0040,鲜食,3,23.8
2026-07-25 08:32,S04,K0002,乳品,1,3.95
2026-07-25 08:46,S04,K0018,零食,3,13.77
2026-07-25 09:06,S04,K0024,日化,2,26.35
2026-07-25 09:14,S04,K0034,日化,2,8.94
2026-07-25 08:57,S04,K0013,零食,2,57.58
2026-07-25 09:29,S04,K0012,乳品,1,3.21
2026-07-25 09:36,S04,K0035,鲜食,3,20.58
2026-07-25 09:42,S04,K0026,饮料,1,34.14
2026-07-25 09:46,S04,K0035,鲜食,3,10.29
2026-07-25 09:59,S04,K0026,饮料,2,34.14
2026-07-25 10:00,S04,K0021,饮料,3,60.24
2026-07-25 10:00,S04,K0031,饮料,2,61.14
2026-07-25 10:25,S04,K0011,饮料,1,57.8
2026-07-25 10:03,S04,K0038,零食,3,10.45
2026-07-25 10:22,S04,K0022,乳品,3,44.64
2026-07-25 10:03,S04,K0007,乳品,3,23.8
2026-07-25 11:12,S04,K0026,饮料,2,34.14
2026-07-25 11:22,S04,K0032,乳品,2,42.96
2026-07-25 11:09,S04,K0036,饮料,1,24.52
2026-07-25 11:38,S04,K0032,乳品,3,42.96
2026-07-25 11:03,S04,K0017,乳品,1,33.63
2026-07-25 11:29,S04,K0020,鲜食,3,6.09
2026-07-25 11:41,S04,K0033,零食,3,25.55
2026-07-25 11:47,S04,K0008,零食,2,40.88
2026-07-25 10:52,S04,K0011,饮料,1,57.8
2026-07-25 11:04,S04,K0038,零食,2,10.45
2026-07-25 12:02,S04,K0024,日化,2,52.7
2026-07-25 12:09,S04,K0006,饮料,2,18.72
2026-07-25 13:41,S04,K0021,饮料,2,30.12
2026-07-25 13:02,S04,K0007,乳品,3,23.8
2026-07-25 14:45,S04,K0040,鲜食,1,23.8
2026-07-25 14:35,S04,K0031,饮料,3,30.57
2026-07-25 14:40,S04,K0016,饮料,2,15.96
2026-07-25 13:51,S04,K0021,饮料,1,60.24
2026-07-24 22:07,S05,K0007,乳品,1,23.8
2026-07-24 22:00,S05,K0023,零食,2,57.66
2026-07-24 22:22,S05,K0040,鲜食,1,23.8
2026-07-24 23:27,S05,K0004,日化,3,19.17
2026-07-24 22:49,S05,K0031,饮料,2,61.14
2026-07-24 23:04,S05,K0009,日化,3,20.1
2026-07-24 22:59,S05,K0026,饮料,1,68.28
2026-07-24 23:40,S05,K0036,饮料,2,24.52
2026-07-24 23:09,S05,K0004,日化,3,38.34
2026-07-25 00:17,S05,K0035,鲜食,2,20.58
2026-07-24 23:57,S05,K0011,饮料,2,57.8
2026-07-25 00:10,S05,K0033,零食,3,51.1
2026-07-25 01:35,S05,K0022,乳品,3,44.64
2026-07-25 01:39,S05,K0024,日化,2,52.7
2026-07-25 01:21,S05,K0012,乳品,1,6.42
2026-07-25 01:47,S05,K0040,鲜食,1,11.9
2026-07-25 02:10,S05,K0028,零食,1,20.67
2026-07-25 02:45,S05,K0001,饮料,1,16.5
2026-07-25 02:40,S05,K0010,鲜食,2,43.72
2026-07-25 02:26,S05,K0015,鲜食,3,13.89
2026-07-25 02:57,S05,K0016,饮料,3,7.98
2026-07-25 03:44,S05,K0021,饮料,2,30.12
2026-07-25 04:09,S05,K0001,饮料,2,33.0
2026-07-25 04:22,S05,K0003,零食,1,20.0
2026-07-25 04:36,S05,K0036,饮料,1,12.26
2026-07-25 05:07,S05,K0020,鲜食,3,12.18
2026-07-25 05:26,S05,K0025,鲜食,3,40.32
2026-07-25 05:20,S05,K0010,鲜食,3,21.86
2026-07-25 06:46,S05,K0029,日化,3,59.08
2026-07-25 06:30,S05,K0019,日化,2,5.97
2026-07-25 05:57,S05,K0001,饮料,2,16.5
2026-07-25 07:02,S05,K0019,日化,1,5.97
2026-07-25 07:34,S05,K0012,乳品,3,3.21
2026-07-25 07:01,S05,K0009,日化,1,10.05
2026-07-25 07:58,S05,K0039,日化,3,6.23
2026-07-25 08:28,S05,K0020,鲜食,1,6.09
2026-07-25 09:45,S05,K0001,饮料,1,16.5
2026-07-25 09:05,S05,K0027,乳品,2,15.11
2026-07-25 09:34,S05,K0014,日化,3,50.68
2026-07-25 08:50,S05,K0023,零食,3,28.83
2026-07-25 09:14,S05,K0031,饮料,3,30.57
2026-07-25 10:00,S05,K0030,鲜食,1,45.58
2026-07-25 10:18,S05,K0031,饮料,2,61.14
2026-07-25 10:24,S05,K0024,日化,3,52.7
2026-07-25 09:57,S05,K0031,饮料,2,30.57
2026-07-25 09:51,S05,K0037,乳品,2,5.55
2026-07-25 09:54,S05,K0040,鲜食,3,23.8
2026-07-25 10:46,S05,K0025,鲜食,3,20.16
2026-07-25 11:14,S05,K0007,乳品,1,23.8
2026-07-25 10:56,S05,K0029,日化,3,59.08
2026-07-25 10:53,S05,K0012,乳品,2,3.21
2026-07-25 11:17,S05,K0013,零食,3,28.79
2026-07-25 11:30,S05,K0037,乳品,3,5.55
2026-07-25 11:09,S05,K0002,乳品,1,3.95
2026-07-25 11:25,S05,K0010,鲜食,3,21.86
2026-07-25 12:45,S05,K0027,乳品,1,15.11
2026-07-25 12:40,S05,K0028,零食,2,20.67
2026-07-25 12:04,S05,K0020,鲜食,3,6.09
2026-07-25 12:46,S05,K0016,饮料,1,15.96
2026-07-25 13:33,S05,K0024,日化,1,26.35
2026-07-25 13:24,S05,K0021,饮料,2,60.24
2026-07-25 12:56,S05,K0027,乳品,2,30.22
2026-07-25 13:03,S05,K0032,乳品,1,42.96
2026-07-25 13:50,S05,K0016,饮料,3,15.96
2026-07-25 14:44,S05,K0017,乳品,2,67.26
2026-07-25 14:34,S05,K0040,鲜食,3,11.9
2026-07-24 22:27,S06,K0029,日化,3,59.08
2026-07-24 22:00,S06,K0001,饮料,3,16.5
2026-07-24 21:53,S06,K0029,日化,1,29.54
2026-07-24 23:31,S06,K0016,饮料,3,15.96
2026-07-24 23:47,S06,K0034,日化,2,4.47
2026-07-24 23:20,S06,K0014,日化,3,50.68
2026-07-24 23:26,S06,K0009,日化,3,10.05
2026-07-24 23:50,S06,K0010,鲜食,3,21.86
2026-07-25 00:39,S06,K0009,日化,2,20.1
2026-07-25 01:01,S06,K0036,饮料,1,12.26
2026-07-25 01:05,S06,K0003,零食,3,20.0
2026-07-25 02:21,S06,K0034,日化,3,8.94
2026-07-25 02:32,S06,K0023,零食,1,57.66
2026-07-25 02:11,S06,K0033,零食,1,25.55
2026-07-25 03:40,S06,K0004,日化,1,19.17
2026-07-25 03:06,S06,K0002,乳品,2,3.95
2026-07-25 03:30,S06,K0025,鲜食,1,40.32
2026-07-25 03:18,S06,K0008,零食,1,40.88
2026-07-25 03:02,S06,K0011,饮料,3,28.9
2026-07-25 04:30,S06,K0010,鲜食,3,21.86
2026-07-25 04:36,S06,K0038,零食,2,10.45
2026-07-25 05:01,S06,K0020,鲜食,2,12.18
2026-07-25 05:01,S06,K0033,零食,1,25.55
2026-07-25 06:15,S06,K0037,乳品,2,5.55
2026-07-25 06:32,S06,K0014,日化,3,50.68
2026-07-25 06:56,S06,K0039,日化,1,12.46
2026-07-25 07:29,S06,K0004,日化,1,19.17
2026-07-25 07:59,S06,K0014,日化,1,50.68
2026-07-25 08:18,S06,K0027,乳品,3,15.11
2026-07-25 09:27,S06,K0008,零食,3,20.44
2026-07-25 08:56,S06,K0008,零食,2,40.88
2026-07-25 10:47,S06,K0009,日化,1,10.05
2026-07-25 10:28,S06,K0008,零食,3,20.44
2026-07-25 11:35,S06,K0009,日化,2,20.1
2026-07-25 11:01,S06,K0016,饮料,3,7.98
2026-07-25 11:07,S06,K0003,零食,3,10.0
2026-07-25 11:13,S06,K0028,零食,2,20.67
2026-07-25 10:49,S06,K0035,鲜食,3,10.29
2026-07-25 12:38,S06,K0020,鲜食,3,6.09
2026-07-25 12:37,S06,K0010,鲜食,2,21.86
2026-07-25 11:54,S06,K0007,乳品,2,23.8
2026-07-25 12:57,S06,K0034,日化,2,4.47
2026-07-25 13:31,S06,K0037,乳品,2,5.55
2026-07-25 13:27,S06,K0010,鲜食,2,43.72
2026-07-25 14:42,S06,K0002,乳品,3,3.95
2026-07-25 14:11,S06,K0024,日化,3,52.7
2026-07-24 22:40,S07,K0001,饮料,1,33.0
2026-07-24 22:38,S07,K0009,日化,3,20.1
2026-07-24 22:38,S07,K0002,乳品,1,3.95
2026-07-24 22:58,S07,K0008,零食,2,20.44
2026-07-24 23:48,S07,K0028,零食,2,41.34
2026-07-24 23:12,S07,K0035,鲜食,2,20.58
2026-07-24 23:02,S07,K0009,日化,1,20.1
2026-07-24 23:45,S07,K0005,鲜食,3,3.85
2026-07-24 22:58,S07,K0002,乳品,2,3.95
2026-07-24 22:56,S07,K0028,零食,2,20.67
2026-07-24 23:03,S07,K0031,饮料,3,61.14
2026-07-24 22:52,S07,K0018,零食,1,13.77
2026-07-25 00:16,S07,K0006,饮料,2,9.36
2026-07-25 00:03,S07,K0027,乳品,1,15.11
2026-07-25 00:22,S07,K0019,日化,3,5.97
2026-07-25 00:09,S07,K0022,乳品,2,22.32
2026-07-25 00:03,S07,K0001,饮料,3,33.0
2026-07-25 00:52,S07,K0016,饮料,1,7.98
2026-07-25 01:12,S07,K0040,鲜食,2,23.8
2026-07-25 02:16,S07,K0024,日化,2,26.35
2026-07-25 02:17,S07,K0024,日化,3,52.7
2026-07-25 02:07,S07,K0024,日化,2,26.35
2026-07-25 02:05,S07,K0016,饮料,2,7.98
2026-07-25 02:42,S07,K0009,日化,2,20.1
2026-07-25 02:56,S07,K0001,饮料,1,16.5
2026-07-25 03:40,S07,K0008,零食,3,20.44
2026-07-25 03:02,S07,K0003,零食,1,20.0
2026-07-25 03:03,S07,K0036,饮料,1,24.52
2026-07-25 03:06,S07,K0026,饮料,1,68.28
2026-07-25 03:16,S07,K0011,饮料,3,28.9
2026-07-25 02:49,S07,K0035,鲜食,3,10.29
2026-07-25 03:17,S07,K0024,日化,1,26.35
2026-07-25 04:10,S07,K0007,乳品,3,23.8
2026-07-25 03:54,S07,K0030,鲜食,1,22.79
2026-07-25 04:55,S07,K0029,日化,1,29.54
2026-07-25 05:34,S07,K0030,鲜食,1,45.58
2026-07-25 04:52,S07,K0006,饮料,2,18.72
2026-07-25 05:06,S07,K0034,日化,2,8.94
2026-07-25 05:40,S07,K0013,零食,2,28.79
2026-07-25 05:50,S07,K0013,零食,1,57.58
2026-07-25 06:11,S07,K0012,乳品,3,6.42
2026-07-25 07:34,S07,K0028,零食,2,41.34
2026-07-25 06:50,S07,K0032,乳品,1,21.48
2026-07-25 06:49,S07,K0036,饮料,2,12.26
2026-07-25 07:27,S07,K0013,零食,2,28.79
2026-07-25 07:48,S07,K0029,日化,2,59.08
2026-07-25 08:41,S07,K0028,零食,1,20.67
2026-07-25 08:26,S07,K0023,零食,1,28.83
2026-07-25 08:33,S07,K0009,日化,2,10.05
2026-07-25 07:52,S07,K0003,零食,2,20.0
2026-07-25 08:16,S07,K0027,乳品,1,30.22
2026-07-25 08:50,S07,K0038,零食,1,10.45
2026-07-25 09:17,S07,K0004,日化,3,38.34
2026-07-25 08:56,S07,K0030,鲜食,2,22.79
2026-07-25 09:36,S07,K0002,乳品,3,7.9
2026-07-25 09:04,S07,K0038,零食,3,10.45
2026-07-25 09:37,S07,K0037,乳品,3,11.1
2026-07-25 08:49,S07,K0037,乳品,2,5.55
2026-07-25 10:39,S07,K0021,饮料,1,30.12
2026-07-25 10:28,S07,K0017,乳品,3,33.63
2026-07-25 10:08,S07,K0038,零食,3,20.9
2026-07-25 11:22,S07,K0039,日化,2,6.23
2026-07-25 11:01,S07,K0005,鲜食,2,7.7
2026-07-25 11:41,S07,K0008,零食,2,40.88
2026-07-25 11:24,S07,K0039,日化,3,12.46
2026-07-25 11:15,S07,K0007,乳品,2,23.8
2026-07-25 11:02,S07,K0010,鲜食,2,43.72
2026-07-25 11:20,S07,K0004,日化,2,38.34
2026-07-25 11:03,S07,K0016,饮料,1,15.96
2026-07-25 12:02,S07,K0012,乳品,3,6.42
2026-07-25 12:25,S07,K0038,零食,1,20.9
2026-07-25 11:53,S07,K0001,饮料,3,33.0
2026-07-25 12:45,S07,K0011,饮料,2,28.9
2026-07-25 12:02,S07,K0002,乳品,2,3.95
2026-07-25 13:43,S07,K0035,鲜食,1,10.29
2026-07-25 13:15,S07,K0006,饮料,1,9.36
2026-07-25 13:29,S07,K0002,乳品,3,7.9
2026-07-25 13:43,S07,K0007,乳品,3,23.8
2026-07-25 13:12,S07,K0016,饮料,3,15.96
2026-07-25 13:54,S07,K0008,零食,2,20.44
2026-07-25 14:21,S07,K0035,鲜食,3,20.58
2026-07-25 13:50,S07,K0033,零食,1,51.1
2026-07-24 22:23,S08,K0020,鲜食,1,6.09
2026-07-24 22:17,S08,K0008,零食,2,20.44
2026-07-24 22:17,S08,K0037,乳品,3,11.1
2026-07-24 22:48,S08,K0029,日化,1,29.54
2026-07-24 23:05,S08,K0002,乳品,3,3.95
2026-07-24 23:19,S08,K0027,乳品,2,30.22
2026-07-25 00:42,S08,K0006,饮料,1,9.36
2026-07-25 00:25,S08,K0025,鲜食,1,40.32
2026-07-25 00:14,S08,K0039,日化,1,6.23
2026-07-25 00:21,S08,K0011,饮料,2,57.8
2026-07-25 01:31,S08,K0039,日化,2,6.23
2026-07-25 01:35,S08,K0030,鲜食,2,45.58
2026-07-25 02:06,S08,K0004,日化,1,38.34
2026-07-25 02:34,S08,K0015,鲜食,1,27.78
2026-07-25 02:39,S08,K0006,饮料,3,18.72
2026-07-25 02:11,S08,K0008,零食,2,20.44
2026-07-25 03:30,S08,K0036,饮料,1,12.26
2026-07-25 03:07,S08,K0032,乳品,3,21.48
2026-07-25 03:35,S08,K0022,乳品,2,44.64
2026-07-25 03:38,S08,K0007,乳品,2,47.6
2026-07-25 03:07,S08,K0012,乳品,3,3.21
2026-07-25 04:33,S08,K0027,乳品,3,30.22
2026-07-25 04:13,S08,K0040,鲜食,2,11.9
2026-07-25 04:48,S08,K0017,乳品,3,67.26
2026-07-25 04:06,S08,K0002,乳品,2,7.9
2026-07-25 03:53,S08,K0010,鲜食,2,21.86
2026-07-25 04:24,S08,K0010,鲜食,2,21.86
2026-07-25 04:59,S08,K0010,鲜食,2,21.86
2026-07-25 05:06,S08,K0027,乳品,3,15.11
2026-07-25 05:21,S08,K0001,饮料,3,16.5
2026-07-25 06:14,S08,K0035,鲜食,3,10.29
2026-07-25 05:51,S08,K0040,鲜食,2,11.9
2026-07-25 06:14,S08,K0017,乳品,2,33.63
2026-07-25 07:27,S08,K0029,日化,3,29.54
2026-07-25 06:50,S08,K0028,零食,3,20.67
2026-07-25 07:08,S08,K0006,饮料,1,9.36
2026-07-25 07:26,S08,K0008,零食,3,20.44
2026-07-25 08:29,S08,K0039,日化,1,6.23
2026-07-25 07:55,S08,K0027,乳品,1,15.11
2026-07-25 08:35,S08,K0031,饮料,2,30.57
2026-07-25 09:04,S08,K0012,乳品,1,6.42
2026-07-25 09:24,S08,K0021,饮料,3,30.12
2026-07-25 09:10,S08,K0026,饮料,3,34.14
2026-07-25 09:12,S08,K0011,饮料,2,57.8
2026-07-25 10:05,S08,K0010,鲜食,1,21.86
2026-07-25 10:09,S08,K0028,零食,3,20.67
2026-07-25 10:33,S08,K0013,零食,2,57.58
2026-07-25 10:39,S08,K0002,乳品,3,7.9
2026-07-25 10:43,S08,K0026,饮料,1,68.28
2026-07-25 11:46,S08,K0031,饮料,3,30.57
2026-07-25 10:57,S08,K0034,日化,3,8.94
2026-07-25 11:23,S08,K0039,日化,3,6.23
2026-07-25 11:23,S08,K0035,鲜食,3,10.29
2026-07-25 11:18,S08,K0026,饮料,3,34.14
2026-07-25 11:06,S08,K0007,乳品,1,47.6
2026-07-25 11:15,S08,K0018,零食,3,13.77
2026-07-25 11:42,S08,K0015,鲜食,2,13.89
2026-07-25 12:05,S08,K0025,鲜食,3,40.32
2026-07-25 12:31,S08,K0040,鲜食,3,11.9
2026-07-25 12:14,S08,K0038,零食,3,20.9
2026-07-25 13:13,S08,K0033,零食,3,51.1
2026-07-25 13:09,S08,K0006,饮料,2,18.72
2026-07-25 13:40,S08,K0021,饮料,3,30.12
2026-07-25 14:28,S08,K0008,零食,1,20.44
2026-07-25 14:43,S08,K0004,日化,3,38.34
2026-07-24 22:33,S09,K0016,饮料,2,7.98
2026-07-24 21:56,S09,K0023,零食,1,57.66
2026-07-24 22:16,S09,K0006,饮料,3,9.36
2026-07-24 22:42,S09,K0015,鲜食,3,27.78
2026-07-24 23:09,S09,K0027,乳品,1,30.22
2026-07-24 22:55,S09,K0009,日化,3,20.1
2026-07-24 23:12,S09,K0021,饮料,3,30.12
2026-07-24 23:49,S09,K0032,乳品,1,21.48
2026-07-25 00:30,S09,K0039,日化,3,12.46
2026-07-25 00:08,S09,K0009,日化,3,20.1
2026-07-25 01:07,S09,K0004,日化,2,38.34
2026-07-25 01:39,S09,K0018,零食,3,27.54
2026-07-25 02:15,S09,K0032,乳品,1,42.96
2026-07-25 02:05,S09,K0028,零食,1,20.67
2026-07-25 02:09,S09,K0020,鲜食,2,12.18
2026-07-25 03:10,S09,K0029,日化,3,29.54
2026-07-25 03:17,S09,K0037,乳品,2,11.1
2026-07-25 03:01,S09,K0015,鲜食,3,13.89
2026-07-25 02:57,S09,K0028,零食,1,41.34
2026-07-25 03:40,S09,K0017,乳品,2,67.26
2026-07-25 04:38,S09,K0012,乳品,2,6.42
2026-07-25 03:52,S09,K0019,日化,1,11.94
2026-07-25 04:27,S09,K0022,乳品,3,44.64
2026-07-25 04:49,S09,K0004,日化,3,38.34
2026-07-25 05:43,S09,K0011,饮料,1,28.9
2026-07-25 06:07,S09,K0010,鲜食,1,43.72
2026-07-25 06:45,S09,K0028,零食,2,41.34
2026-07-25 06:57,S09,K0026,饮料,2,34.14
2026-07-25 06:50,S09,K0025,鲜食,1,20.16
2026-07-25 07:06,S09,K0012,乳品,3,3.21
2026-07-25 08:47,S09,K0024,日化,3,52.7
2026-07-25 08:40,S09,K0035,鲜食,3,20.58
2026-07-25 09:37,S09,K0001,饮料,3,16.5
2026-07-25 09:19,S09,K0007,乳品,3,47.6
2026-07-25 10:24,S09,K0032,乳品,1,21.48
2026-07-25 10:00,S09,K0006,饮料,3,18.72
2026-07-25 10:48,S09,K0029,日化,1,59.08
2026-07-25 09:57,S09,K0029,日化,3,59.08
2026-07-25 10:43,S09,K0017,乳品,1,67.26
2026-07-25 11:35,S09,K0010,鲜食,1,21.86
2026-07-25 11:02,S09,K0004,日化,3,38.34
2026-07-25 12:10,S09,K0031,饮料,1,61.14
2026-07-25 12:33,S09,K0023,零食,3,57.66
2026-07-25 13:24,S09,K0030,鲜食,2,22.79
2026-07-25 13:05,S09,K0024,日化,3,26.35
2026-07-25 13:56,S09,K0009,日化,3,10.05
2026-07-25 14:09,S09,K0033,零食,2,51.1
2026-07-25 13:52,S09,K0018,零食,1,27.54
2026-07-24 22:30,S10,K0020,鲜食,2,12.18
2026-07-24 22:10,S10,K0030,鲜食,3,22.79
2026-07-24 22:43,S10,K0013,零食,1,28.79
2026-07-24 22:01,S10,K0009,日化,1,20.1
2026-07-24 22:38,S10,K0019,日化,3,11.94
2026-07-24 22:35,S10,K0040,鲜食,1,23.8
2026-07-24 23:37,S10,K0026,饮料,1,34.14
2026-07-24 23:30,S10,K0019,日化,3,5.97
2026-07-24 22:59,S10,K0032,乳品,1,21.48
2026-07-24 23:23,S10,K0036,饮料,2,12.26
2026-07-24 23:46,S10,K0005,鲜食,2,7.7
2026-07-24 23:30,S10,K0001,饮料,3,16.5
2026-07-24 23:27,S10,K0005,鲜食,2,3.85
2026-07-24 23:05,S10,K0003,零食,2,10.0
2026-07-24 23:13,S10,K0003,零食,3,10.0
2026-07-25 00:21,S10,K0035,鲜食,1,20.58
2026-07-25 00:46,S10,K0040,鲜食,1,23.8
2026-07-25 00:45,S10,K0015,鲜食,2,13.89
2026-07-25 00:43,S10,K0003,零食,3,10.0
2026-07-25 01:17,S10,K0026,饮料,2,68.28
2026-07-25 01:46,S10,K0033,零食,1,51.1
2026-07-25 02:06,S10,K0012,乳品,2,6.42
2026-07-25 02:05,S10,K0024,日化,2,52.7
2026-07-25 02:41,S10,K0004,日化,3,19.17
2026-07-25 02:45,S10,K0035,鲜食,2,10.29
2026-07-25 03:28,S10,K0039,日化,1,12.46
2026-07-25 02:55,S10,K0036,饮料,1,24.52
2026-07-25 03:30,S10,K0016,饮料,3,7.98
2026-07-25 03:23,S10,K0010,鲜食,2,43.72
2026-07-25 03:36,S10,K0035,鲜食,2,20.58
