ts,store_id,device_id,temp_c
2026-07-25 14:44,S03,FROST-S03,3.6
2026-07-25 14:44,S04,FROST-S04,3.4
2026-07-25 14:44,S05,FROST-S05,3.3
2026-07-25 14:44,S06,FROST-S06,3.3
2026-07-25 14:44,S07,FROST-S07,3.6
2026-07-25 14:44,S08,FROST-S08,3.5
2026-07-25 14:44,S09,FROST-S09,3.2
2026-07-25 14:44,S10,FROST-S10,3.6
2026-07-25 14:44,S11,FROST-S11,3.6
2026-07-25 14:44,S12,FROST-S12,3.4
2026-07-25 15:14,S01,FROST-S01,3.2
2026-07-25 15:14,S02,FROST-S02,3.8
2026-07-25 15:14,S03,FROST-S03,3.6
2026-07-25 15:14,S04,FROST-S04,3.5
2026-07-25 15:14,S05,FROST-S05,3.6
2026-07-25 15:14,S06,FROST-S06,3.4
2026-07-25 15:14,S07,FROST-S07,3.6
2026-07-25 15:14,S08,FROST-S08,3.5
2026-07-25 15:14,S09,FROST-S09,3.6
2026-07-25 15:14,S10,FROST-S10,3.2
2026-07-25 15:14,S11,FROST-S11,3.6
2026-07-25 15:14,S12,FROST-S12,3.5
2026-07-25 15:44,S01,FROST-S01,3.3
2026-07-25 15:44,S02,FROST-S02,3.8
2026-07-25 15:44,S03,FROST-S03,3.7
2026-07-25 15:44,S04,FROST-S04,3.6
2026-07-25 15:44,S05,FROST-S05,3.7
2026-07-25 15:44,S06,FROST-S06,3.5
2026-07-25 15:44,S07,FROST-S07,3.3
2026-07-25 15:44,S08,FROST-S08,3.6
2026-07-25 15:44,S09,FROST-S09,3.7
2026-07-25 15:44,S10,FROST-S10,3.5
2026-07-25 15:44,S11,FROST-S11,3.2
2026-07-25 15:44,S12,FROST-S12,3.8
2026-07-25 16:14,S01,FROST-S01,3.2
2026-07-25 16:14,S02,FROST-S02,3.7
2026-07-25 16:14,S03,FROST-S03,3.4
2026-07-25 16:14,S04,FROST-S04,3.5
2026-07-25 16:14,S05,FROST-S05,3.6
2026-07-25 16:14,S06,FROST-S06,3.3
2026-07-25 16:14,S07,FROST-S07,3.6
2026-07-25 16:14,S08,FROST-S08,3.3
2026-07-25 16:14,S09,FROST-S09,3.2
2026-07-25 16:14,S10,FROST-S10,3.7
2026-07-25 16:14,S11,FROST-S11,3.8
2026-07-25 16:14,S12,FROST-S12,3.3
2026-07-25 16:44,S01,FROST-S01,3.5
2026-07-25 16:44,S02,FROST-S02,3.4
2026-07-25 16:44,S03,FROST-S03,3.8
2026-07-25 16:44,S04,FROST-S04,3.4
2026-07-25 16:44,S05,FROST-S05,3.6
2026-07-25 16:44,S06,FROST-S06,3.4
2026-07-25 16:44,S07,FROST-S07,3.6
2026-07-25 16:44,S08,FROST-S08,3.3
2026-07-25 16:44,S09,FROST-S09,3.7
2026-07-25 16:44,S10,FROST-S10,3.5
2026-07-25 16:44,S11,FROST-S11,3.5
2026-07-25 16:44,S12,FROST-S12,3.5
2026-07-25 17:14,S01,FROST-S01,3.6
2026-07-25 17:14,S02,FROST-S02,3.2
2026-07-25 17:14,S03,FROST-S03,3.6
2026-07-25 17:14,S04,FROST-S04,3.6
2026-07-25 17:14,S05,FROST-S05,3.4
2026-07-25 17:14,S06,FROST-S06,3.3
2026-07-25 17:14,S07,FROST-S07,3.5
2026-07-25 17:14,S08,FROST-S08,3.7
2026-07-25 17:14,S09,FROST-S09,3.8
2026-07-25 17:14,S10,FROST-S10,3.5
2026-07-25 17:14,S11,FROST-S11,3.4
2026-07-25 17:14,S12,FROST-S12,3.7
2026-07-25 17:44,S01,FROST-S01,3.4
2026-07-25 17:44,S02,FROST-S02,3.2
2026-07-25 17:44,S03,FROST-S03,3.3
2026-07-25 17:44,S04,FROST-S04,3.5
2026-07-25 17:44,S05,FROST-S05,3.4
2026-07-25 17:44,S06,FROST-S06,3.8
2026-07-25 17:44,S07,FROST-S07,3.3
2026-07-25 17:44,S08,FROST-S08,3.6
2026-07-25 17:44,S09,FROST-S09,3.6
2026-07-25 17:44,S10,FROST-S10,3.5
2026-07-25 17:44,S11,FROST-S11,3.4
2026-07-25 17:44,S12,FROST-S12,3.5
2026-07-25 18:14,S01,FROST-S01,3.6
2026-07-25 18:14,S02,FROST-S02,3.4
2026-07-25 18:14,S03,FROST-S03,3.4
2026-07-25 18:14,S04,FROST-S04,3.7
2026-07-25 18:14,S05,FROST-S05,3.3
2026-07-25 18:14,S06,FROST-S06,3.4
2026-07-25 18:14,S07,FROST-S07,3.7
2026-07-25 18:14,S08,FROST-S08,3.4
2026-07-25 18:14,S09,FROST-S09,3.3
2026-07-25 18:14,S10,FROST-S10,3.3
2026-07-25 18:14,S11,FROST-S11,3.6
2026-07-25 18:14,S12,FROST-S12,3.8
2026-07-25 18:44,S01,FROST-S01,3.3
2026-07-25 18:44,S02,FROST-S02,3.8
2026-07-25 18:44,S03,FROST-S03,3.5
2026-07-25 18:44,S04,FROST-S04,3.6
2026-07-25 18:44,S05,FROST-S05,3.2
2026-07-25 18:44,S06,FROST-S06,3.6
2026-07-25 18:44,S07,FROST-S07,3.3
2026-07-25 18:44,S08,FROST-S08,3.8
2026-07-25 18:44,S09,FROST-S09,3.4
2026-07-25 18:44,S10,FROST-S10,3.3
2026-07-25 18:44,S11,FROST-S11,3.3
2026-07-25 18:44,S12,FROST-S12,3.6
2026-07-25 19:14,S01,FROST-S01,3.8
2026-07-25 19:14,S02,FROST-S02,3.5
2026-07-25 19:14,S03,FROST-S03,3.6
2026-07-25 19:14,S04,FROST-S04,3.5
2026-07-25 19:14,S05,FROST-S05,3.8
2026-07-25 19:14,S06,FROST-S06,3.6
2026-07-25 19:14,S07,FROST-S07,3.7
2026-07-25 19:14,S08,FROST-S08,3.7
2026-07-25 19:14,S09,FROST-S09,3.6
2026-07-25 19:14,S10,FROST-S10,3.6
2026-07-25 19:14,S11,FROST-S11,3.4
2026-07-25 19:14,S12,FROST-S12,3.3
2026-07-25 19:44,S01,FROST-S01,3.6
2026-07-25 19:44,S02,FROST-S02,3.4
2026-07-25 19:44,S03,FROST-S03,3.6
2026-07-25 19:44,S04,FROST-S04,3.6
2026-07-25 19:44,S05,FROST-S05,3.3
2026-07-25 19:44,S06,FROST-S06,3.4
2026-07-25 19:44,S07,FROST-S07,3.5
2026-07-25 19:44,S08,FROST-S08,3.3
2026-07-25 19:44,S09,FROST-S09,3.3
2026-07-25 19:44,S10,FROST-S10,3.4
2026-07-25 19:44,S11,FROST-S11,3.5
2026-07-25 19:44,S12,FROST-S12,3.6
2026-07-25 20:14,S01,FROST-S01,3.2
2026-07-25 20:14,S02,FROST-S02,3.7
2026-07-25 20:14,S03,FROST-S03,3.3
2026-07-25 20:14,S04,FROST-S04,3.6
2026-07-25 20:14,S05,FROST-S05,3.2
2026-07-25 20:14,S06,FROST-S06,3.4
2026-07-25 20:14,S07,FROST-S07,3.7
2026-07-25 20:14,S08,FROST-S08,3.3
2026-07-25 20:14,S09,FROST-S09,3.3
2026-07-25 20:14,S10,FROST-S10,3.3
2026-07-25 20:14,S11,FROST-S11,3.4
2026-07-25 20:14,S12,FROST-S12,3.6
2026-07-25 20:44,S01,FROST-S01,3.2
2026-07-25 20:44,S02,FROST-S02,3.6
2026-07-25 20:44,S03,FROST-S03,3.3
2026-07-25 20:44,S04,FROST-S04,3.5
2026-07-25 20:44,S05,FROST-S05,3.7
2026-07-25 20:44,S06,FROST-S06,3.7
2026-07-25 20:44,S07,FROST-S07,3.6
2026-07-25 20:44,S08,FROST-S08,3.2
2026-07-25 20:44,S09,FROST-S09,3.7
2026-07-25 20:44,S10,FROST-S10,3.2
2026-07-25 20:44,S11,FROST-S11,3.6
2026-07-25 20:44,S12,FROST-S12,3.2
2026-07-25 21:14,S01,FROST-S01,3.7
2026-07-25 21:14,S02,FROST-S02,3.3
2026-07-25 21:14,S03,FROST-S03,3.2
2026-07-25 21:14,S04,FROST-S04,3.3
2026-07-25 21:14,S05,FROST-S05,3.4
2026-07-25 21:14,S06,FROST-S06,3.7
2026-07-25 21:14,S07,FROST-S07,3.6
2026-07-25 21:14,S08,FROST-S08,3.4
2026-07-25 21:14,S09,FROST-S09,3.4
2026-07-25 21:14,S10,FROST-S10,3.4
2026-07-25 21:14,S11,FROST-S11,3.6
2026-07-25 21:14,S12,FROST-S12,3.2
2026-07-25 21:44,S01,FROST-S01,3.3
2026-07-25 21:44,S02,FROST-S02,3.7
2026-07-25 21:44,S03,FROST-S03,3.7
2026-07-25 21:44,S04,FROST-S04,3.7
2026-07-25 21:44,S05,FROST-S05,3.3
2026-07-25 21:44,S06,FROST-S06,3.6
2026-07-25 21:44,S07,FROST-S07,3.5
2026-07-25 21:44,S08,FROST-S08,3.4
2026-07-25 21:44,S09,FROST-S09,3.7
2026-07-25 21:44,S10,FROST-S10,3.6
2026-07-25 21:44,S11,FROST-S11,3.7
2026-07-25 21:44,S12,FROST-S12,3.2
2026-07-25 22:14,S01,FROST-S01,3.6
2026-07-25 22:14,S02,FROST-S02,3.3
2026-07-25 22:14,S03,FROST-S03,3.6
2026-07-25 22:14,S04,FROST-S04,3.4
2026-07-25 22:14,S05,FROST-S05,3.6
2026-07-25 22:14,S06,FROST-S06,3.5
2026-07-25 22:14,S07,FROST-S07,3.8
2026-07-25 22:14,S08,FROST-S08,3.5
2026-07-25 22:14,S09,FROST-S09,3.8
2026-07-25 22:14,S10,FROST-S10,3.3
2026-07-25 22:14,S11,FROST-S11,3.5
2026-07-25 22:14,S12,FROST-S12,3.8
2026-07-25 22:44,S01,FROST-S01,3.3
2026-07-25 22:44,S02,FROST-S02,3.4
2026-07-25 22:44,S03,FROST-S03,3.4
2026-07-25 22:44,S04,FROST-S04,3.7
2026-07-25 22:44,S05,FROST-S05,3.7
2026-07-25 22:44,S06,FROST-S06,3.5
2026-07-25 22:44,S07,FROST-S07,3.3
2026-07-25 22:44,S08,FROST-S08,3.6
2026-07-25 22:44,S09,FROST-S09,3.2
2026-07-25 22:44,S10,FROST-S10,3.5
2026-07-25 22:44,S11,FROST-S11,3.6
2026-07-25 22:44,S12,FROST-S12,3.7
2026-07-25 23:14,S01,FROST-S01,3.2
2026-07-25 23:14,S02,FROST-S02,3.3
2026-07-25 23:14,S03,FROST-S03,3.5
2026-07-25 23:14,S04,FROST-S04,3.3
2026-07-25 23:14,S05,FROST-S05,3.7
2026-07-25 23:14,S06,FROST-S06,3.2
2026-07-25 23:14,S07,FROST-S07,3.3
2026-07-25 23:14,S08,FROST-S08,3.2
2026-07-25 23:14,S09,FROST-S09,3.2
2026-07-25 23:14,S10,FROST-S10,3.4
2026-07-25 23:14,S11,FROST-S11,3.3
2026-07-25 23:14,S12,FROST-S12,3.5
2026-07-25 23:44,S01,FROST-S01,3.5
2026-07-25 23:44,S02,FROST-S02,3.7
2026-07-25 23:44,S03,FROST-S03,3.3
2026-07-25 23:44,S04,FROST-S04,3.7
2026-07-25 23:44,S05,FROST-S05,3.6
2026-07-25 23:44,S06,FROST-S06,3.7
2026-07-25 23:44,S07,FROST-S07,3.4
2026-07-25 23:44,S08,FROST-S08,3.3
2026-07-25 23:44,S09,FROST-S09,3.5
2026-07-25 23:44,S10,FROST-S10,3.6
2026-07-25 23:44,S11,FROST-S11,3.4
2026-07-25 23:44,S12,FROST-S12,3.7
2026-07-26 00:14,S01,FROST-S01,3.8
2026-07-26 00:14,S02,FROST-S02,3.4
2026-07-26 00:14,S03,FROST-S03,3.7
2026-07-26 00:14,S04,FROST-S04,3.6
2026-07-26 00:14,S05,FROST-S05,3.4
2026-07-26 00:14,S06,FROST-S06,3.2
2026-07-26 00:14,S07,FROST-S07,3.4
2026-07-26 00:14,S08,FROST-S08,3.3
2026-07-26 00:14,S09,FROST-S09,3.4
2026-07-26 00:14,S10,FROST-S10,3.5
2026-07-26 00:14,S11,FROST-S11,3.4
2026-07-26 00:14,S12,FROST-S12,3.6
2026-07-26 00:44,S01,FROST-S01,3.8
2026-07-26 00:44,S02,FROST-S02,3.8
2026-07-26 00:44,S03,FROST-S03,3.5
2026-07-26 00:44,S04,FROST-S04,3.5
2026-07-26 00:44,S05,FROST-S05,3.4
2026-07-26 00:44,S06,FROST-S06,3.6
2026-07-26 00:44,S07,FROST-S07,3.5
2026-07-26 00:44,S08,FROST-S08,3.8
2026-07-26 00:44,S09,FROST-S09,3.5
2026-07-26 00:44,S10,FROST-S10,3.6
2026-07-26 00:44,S11,FROST-S11,3.2
2026-07-26 00:44,S12,FROST-S12,3.6
2026-07-26 01:14,S01,FROST-S01,3.6
2026-07-26 01:14,S02,FROST-S02,3.7
2026-07-26 01:14,S03,FROST-S03,3.3
2026-07-26 01:14,S04,FROST-S04,3.7
2026-07-26 01:14,S05,FROST-S05,3.5
2026-07-26 01:14,S06,FROST-S06,3.7
2026-07-26 01:14,S07,FROST-S07,3.8
2026-07-26 01:14,S08,FROST-S08,3.7
2026-07-26 01:14,S09,FROST-S09,3.2
2026-07-26 01:14,S10,FROST-S10,3.7
2026-07-26 01:14,S11,FROST-S11,3.4
2026-07-26 01:14,S12,FROST-S12,3.8
2026-07-26 01:44,S01,FROST-S01,3.6
2026-07-26 01:44,S02,FROST-S02,3.2
2026-07-26 01:44,S03,FROST-S03,3.6
2026-07-26 01:44,S04,FROST-S04,3.6
2026-07-26 01:44,S05,FROST-S05,3.8
2026-07-26 01:44,S06,FROST-S06,3.6
2026-07-26 01:44,S07,FROST-S07,3.5
2026-07-26 01:44,S08,FROST-S08,3.6
2026-07-26 01:44,S09,FROST-S09,3.4
2026-07-26 01:44,S10,FROST-S10,3.7
2026-07-26 01:44,S11,FROST-S11,3.3
2026-07-26 01:44,S12,FROST-S12,3.7
2026-07-26 02:14,S01,FROST-S01,3.8
2026-07-26 02:14,S02,FROST-S02,3.6
2026-07-26 02:14,S03,FROST-S03,3.4
2026-07-26 02:14,S04,FROST-S04,3.6
2026-07-26 02:14,S05,FROST-S05,3.5
2026-07-26 02:14,S06,FROST-S06,3.8
2026-07-26 02:14,S07,FROST-S07,3.7
2026-07-26 02:14,S08,FROST-S08,3.6
2026-07-26 02:14,S09,FROST-S09,3.6
2026-07-26 02:14,S10,FROST-S10,3.7
2026-07-26 02:14,S11,FROST-S11,3.2
2026-07-26 02:14,S12,FROST-S12,3.8
2026-07-26 02:44,S01,FROST-S01,3.7
2026-07-26 02:44,S02,FROST-S02,3.8
2026-07-26 02:44,S03,FROST-S03,3.3
2026-07-26 02:44,S04,FROST-S04,3.6
2026-07-26 02:44,S05,FROST-S05,3.7
2026-07-26 02:44,S06,FROST-S06,3.6
2026-07-26 02:44,S07,FROST-S07,3.7
2026-07-26 02:44,S08,FROST-S08,3.5
2026-07-26 02:44,S09,FROST-S09,3.7
2026-07-26 02:44,S10,FROST-S10,3.7
2026-07-26 02:44,S11,FROST-S11,3.7
2026-07-26 02:44,S12,FROST-S12,3.3
2026-07-26 03:14,S01,FROST-S01,3.7
2026-07-26 03:14,S02,FROST-S02,3.3
2026-07-26 03:14,S03,FROST-S03,3.7
2026-07-26 03:14,S04,FROST-S04,3.4
2026-07-26 03:14,S05,FROST-S05,3.6
2026-07-26 03:14,S06,FROST-S06,3.7
2026-07-26 03:14,S07,FROST-S07,3.7
2026-07-26 03:14,S08,FROST-S08,3.2
2026-07-26 03:14,S09,FROST-S09,3.6
2026-07-26 03:14,S10,FROST-S10,3.5
2026-07-26 03:14,S11,FROST-S11,3.4
2026-07-26 03:14,S12,FROST-S12,3.8
2026-07-26 03:44,S01,FROST-S01,3.6
2026-07-26 03:44,S02,FROST-S02,3.3
2026-07-26 03:44,S03,FROST-S03,3.5
2026-07-26 03:44,S04,FROST-S04,3.2
2026-07-26 03:44,S05,FROST-S05,3.6
2026-07-26 03:44,S06,FROST-S06,3.3
2026-07-26 03:44,S07,FROST-S07,3.3
2026-07-26 03:44,S08,FROST-S08,3.3
2026-07-26 03:44,S09,FROST-S09,3.4
2026-07-26 03:44,S10,FROST-S10,3.4
2026-07-26 03:44,S11,FROST-S11,3.6
2026-07-26 03:44,S12,FROST-S12,3.8
2026-07-26 04:14,S01,FROST-S01,3.2
2026-07-26 04:14,S02,FROST-S02,3.8
2026-07-26 04:14,S03,FROST-S03,3.7
2026-07-26 04:14,S04,FROST-S04,3.4
2026-07-26 04:14,S05,FROST-S05,3.6
2026-07-26 04:14,S06,FROST-S06,3.2
2026-07-26 04:14,S07,FROST-S07,3.6
2026-07-26 04:14,S08,FROST-S08,3.5
2026-07-26 04:14,S09,FROST-S09,3.5
2026-07-26 04:14,S10,FROST-S10,3.3
2026-07-26 04:14,S11,FROST-S11,3.7
2026-07-26 04:14,S12,FROST-S12,3.7
2026-07-26 04:44,S01,FROST-S01,3.6
2026-07-26 04:44,S02,FROST-S02,3.3
2026-07-26 04:44,S03,FROST-S03,3.6
2026-07-26 04:44,S04,FROST-S04,3.4
2026-07-26 04:44,S05,FROST-S05,3.4
2026-07-26 04:44,S06,FROST-S06,3.8
2026-07-26 04:44,S07,FROST-S07,3.6
2026-07-26 04:44,S08,FROST-S08,3.8
2026-07-26 04:44,S09,FROST-S09,3.3
2026-07-26 04:44,S10,FROST-S10,3.3
2026-07-26 04:44,S11,FROST-S11,3.4
2026-07-26 04:44,S12,FROST-S12,3.2
2026-07-26 05:14,S01,FROST-S01,3.7
2026-07-26 05:14,S02,FROST-S02,3.6
2026-07-26 05:14,S03,FROST-S03,3.5
2026-07-26 05:14,S04,FROST-S04,3.2
2026-07-26 05:14,S05,FROST-S05,3.7
2026-07-26 05:14,S06,FROST-S06,3.3
2026-07-26 05:14,S07,FROST-S07,3.8
2026-07-26 05:14,S08,FROST-S08,3.3
2026-07-26 05:14,S09,FROST-S09,3.4
2026-07-26 05:14,S10,FROST-S10,3.6
2026-07-26 05:14,S11,FROST-S11,3.3
2026-07-26 05:14,S12,FROST-S12,3.8
2026-07-26 05:44,S01,FROST-S01,3.5
2026-07-26 05:44,S02,FROST-S02,3.7
2026-07-26 05:44,S03,FROST-S03,3.7
2026-07-26 05:44,S04,FROST-S04,3.7
2026-07-26 05:44,S05,FROST-S05,3.6
2026-07-26 05:44,S06,FROST-S06,3.6
2026-07-26 05:44,S07,FROST-S07,3.3
2026-07-26 05:44,S08,FROST-S08,3.6
2026-07-26 05:44,S09,FROST-S09,3.7
2026-07-26 05:44,S10,FROST-S10,3.3
2026-07-26 05:44,S11,FROST-S11,3.3
2026-07-26 05:44,S12,FROST-S12,3.6
2026-07-26 06:14,S01,FROST-S01,3.7
2026-07-26 06:14,S02,FROST-S02,3.3
2026-07-26 06:14,S03,FROST-S03,3.4
2026-07-26 06:14,S04,FROST-S04,3.3
2026-07-26 06:14,S05,FROST-S05,3.8
2026-07-26 06:14,S06,FROST-S06,3.5
2026-07-26 06:14,S07,FROST-S07,3.4
2026-07-26 06:14,S08,FROST-S08,3.4
2026-07-26 06:14,S09,FROST-S09,3.5
2026-07-26 06:14,S10,FROST-S10,3.5
2026-07-26 06:14,S11,FROST-S11,3.6
2026-07-26 06:14,S12,FROST-S12,3.7
2026-07-26 06:44,S01,FROST-S01,3.6
2026-07-26 06:44,S02,FROST-S02,3.5
2026-07-26 06:44,S03,FROST-S03,3.5
2026-07-26 06:44,S04,FROST-S04,3.4
2026-07-26 06:44,S05,FROST-S05,3.2
2026-07-26 06:44,S06,FROST-S06,3.2
2026-07-26 06:44,S07,FROST-S07,3.4
2026-07-26 06:44,S08,FROST-S08,3.6
2026-07-26 06:44,S09,FROST-S09,3.2
2026-07-26 06:44,S10,FROST-S10,3.4
2026-07-26 06:44,S11,FROST-S11,3.3
2026-07-26 06:44,S12,FROST-S12,3.6
2026-07-26 07:14,S01,FROST-S01,3.3
2026-07-26 07:14,S02,FROST-S02,3.4
2026-07-26 07:14,S03,FROST-S03,3.8
2026-07-26 07:14,S04,FROST-S04,3.6
2026-07-26 07:14,S05,FROST-S05,3.7
2026-07-26 07:14,S06,FROST-S06,3.7
2026-07-26 07:14,S07,FROST-S07,3.3
2026-07-26 07:14,S08,FROST-S08,3.5
2026-07-26 07:14,S09,FROST-S09,3.5
2026-07-26 07:14,S10,FROST-S10,3.2
2026-07-26 07:14,S11,FROST-S11,3.7
2026-07-26 07:14,S12,FROST-S12,3.6
2026-07-26 07:44,S01,FROST-S01,3.2
2026-07-26 07:44,S02,FROST-S02,3.6
2026-07-26 07:44,S03,FROST-S03,3.2
2026-07-26 07:44,S04,FROST-S04,3.5
2026-07-26 07:44,S05,FROST-S05,3.8
2026-07-26 07:44,S06,FROST-S06,3.6
2026-07-26 07:44,S07,FROST-S07,3.6
2026-07-26 07:44,S08,FROST-S08,3.5
2026-07-26 07:44,S09,FROST-S09,3.8
2026-07-26 07:44,S10,FROST-S10,3.5
2026-07-26 07:44,S11,FROST-S11,3.6
2026-07-26 07:44,S12,FROST-S12,3.3
2026-07-26 08:14,S01,FROST-S01,3.8
2026-07-26 08:14,S02,FROST-S02,3.3
2026-07-26 08:14,S03,FROST-S03,3.6
2026-07-26 08:14,S04,FROST-S04,3.5
2026-07-26 08:14,S05,FROST-S05,3.7
2026-07-26 08:14,S06,FROST-S06,3.4
2026-07-26 08:14,S07,FROST-S07,3.7
2026-07-26 08:14,S08,FROST-S08,3.7
2026-07-26 08:14,S09,FROST-S09,3.4
2026-07-26 08:14,S10,FROST-S10,3.4
2026-07-26 08:14,S11,FROST-S11,3.3
2026-07-26 08:14,S12,FROST-S12,3.6
2026-07-26 08:44,S01,FROST-S01,3.6
2026-07-26 08:44,S02,FROST-S02,3.6
2026-07-26 08:44,S03,FROST-S03,3.8
2026-07-26 08:44,S04,FROST-S04,3.7
2026-07-26 08:44,S05,FROST-S05,3.5
2026-07-26 08:44,S06,FROST-S06,3.6
2026-07-26 08:44,S07,FROST-S07,3.5
2026-07-26 08:44,S08,FROST-S08,3.5
2026-07-26 08:44,S09,FROST-S09,3.4
2026-07-26 08:44,S10,FROST-S10,3.3
2026-07-26 08:44,S11,FROST-S11,3.6
2026-07-26 08:44,S12,FROST-S12,3.3
2026-07-26 09:14,S01,FROST-S01,3.7
2026-07-26 09:14,S02,FROST-S02,3.4
2026-07-26 09:14,S03,FROST-S03,3.4
2026-07-26 09:14,S04,FROST-S04,3.6
2026-07-26 09:14,S05,FROST-S05,3.4
2026-07-26 09:14,S06,FROST-S06,3.5
2026-07-26 09:14,S07,FROST-S07,3.4
2026-07-26 09:14,S08,FROST-S08,3.7
2026-07-26 09:14,S09,FROST-S09,3.5
2026-07-26 09:14,S10,FROST-S10,3.6
2026-07-26 09:14,S11,FROST-S11,3.5
2026-07-26 09:14,S12,FROST-S12,3.3
2026-07-26 09:44,S01,FROST-S01,3.6
2026-07-26 09:44,S02,FROST-S02,3.6
2026-07-26 09:44,S03,FROST-S03,3.3
2026-07-26 09:44,S04,FROST-S04,3.3
2026-07-26 09:44,S05,FROST-S05,3.8
2026-07-26 09:44,S06,FROST-S06,3.5
2026-07-26 09:44,S07,FROST-S07,3.8
2026-07-26 09:44,S08,FROST-S08,3.3
2026-07-26 09:44,S09,FROST-S09,3.7
2026-07-26 09:44,S10,FROST-S10,3.3
2026-07-26 09:44,S11,FROST-S11,3.4
2026-07-26 09:44,S12,FROST-S12,3.5
2026-07-26 10:14,S01,FROST-S01,3.7
2026-07-26 10:14,S02,FROST-S02,3.7
2026-07-26 10:14,S03,FROST-S03,3.6
2026-07-26 10:14,S04,FROST-S04,3.5
2026-07-26 10:14,S05,FROST-S05,3.3
2026-07-26 10:14,S06,FROST-S06,3.5
2026-07-26 10:14,S07,FROST-S07,3.4
2026-07-26 10:14,S08,FROST-S08,3.2
2026-07-26 10:14,S09,FROST-S09,3.3
2026-07-26 10:14,S10,FROST-S10,3.2
2026-07-26 10:14,S11,FROST-S11,3.2
2026-07-26 10:14,S12,FROST-S12,3.2
2026-07-26 10:44,S01,FROST-S01,3.5
2026-07-26 10:44,S02,FROST-S02,3.5
2026-07-26 10:44,S03,FROST-S03,3.6
2026-07-26 10:44,S04,FROST-S04,3.7
2026-07-26 10:44,S05,FROST-S05,3.4
2026-07-26 10:44,S06,FROST-S06,3.7
2026-07-26 10:44,S07,FROST-S07,3.5
2026-07-26 10:44,S08,FROST-S08,3.7
2026-07-26 10:44,S09,FROST-S09,3.7
2026-07-26 10:44,S10,FROST-S10,3.5
2026-07-26 10:44,S11,FROST-S11,3.7
2026-07-26 10:44,S12,FROST-S12,3.4
2026-07-26 11:14,S01,FROST-S01,3.6
2026-07-26 11:14,S02,FROST-S02,3.8
2026-07-26 11:14,S03,FROST-S03,3.3
2026-07-26 11:14,S04,FROST-S04,3.7
2026-07-26 11:14,S05,FROST-S05,3.2
2026-07-26 11:14,S06,FROST-S06,3.6
2026-07-26 11:14,S07,FROST-S07,3.5
2026-07-26 11:14,S08,FROST-S08,3.3
2026-07-26 11:14,S09,FROST-S09,3.6
2026-07-26 11:14,S10,FROST-S10,3.4
2026-07-26 11:14,S11,FROST-S11,3.3
2026-07-26 11:14,S12,FROST-S12,3.5
2026-07-26 11:44,S01,FROST-S01,3.7
2026-07-26 11:44,S02,FROST-S02,3.8
2026-07-26 11:44,S03,FROST-S03,3.3
2026-07-26 11:44,S04,FROST-S04,3.6
2026-07-26 11:44,S05,FROST-S05,3.5
2026-07-26 11:44,S06,FROST-S06,3.5
2026-07-26 11:44,S07,FROST-S07,3.7
2026-07-26 11:44,S08,FROST-S08,3.3
2026-07-26 11:44,S09,FROST-S09,3.7
2026-07-26 11:44,S10,FROST-S10,3.8
2026-07-26 11:44,S11,FROST-S11,3.4
2026-07-26 11:44,S12,FROST-S12,3.7
2026-07-26 12:14,S01,FROST-S01,3.4
2026-07-26 12:14,S02,FROST-S02,3.3
2026-07-26 12:14,S03,FROST-S03,3.4
2026-07-26 12:14,S04,FROST-S04,3.5
2026-07-26 12:14,S05,FROST-S05,3.6
2026-07-26 12:14,S06,FROST-S06,3.4
2026-07-26 12:14,S07,FROST-S07,3.3
2026-07-26 12:14,S08,FROST-S08,3.6
2026-07-26 12:14,S09,FROST-S09,3.4
2026-07-26 12:14,S10,FROST-S10,3.6
2026-07-26 12:14,S11,FROST-S11,3.7
2026-07-26 12:14,S12,FROST-S12,3.3
2026-07-26 12:44,S01,FROST-S01,3.5
2026-07-26 12:44,S02,FROST-S02,3.7
2026-07-26 12:44,S03,FROST-S03,3.2
2026-07-26 12:44,S04,FROST-S04,3.4
2026-07-26 12:44,S05,FROST-S05,3.6
2026-07-26 12:44,S06,FROST-S06,3.6
2026-07-26 12:44,S07,FROST-S07,3.4
2026-07-26 12:44,S08,FROST-S08,3.6
2026-07-26 12:44,S09,FROST-S09,3.4
2026-07-26 12:44,S10,FROST-S10,3.6
2026-07-26 12:44,S11,FROST-S11,3.7
2026-07-26 12:44,S12,FROST-S12,3.7
2026-07-26 13:14,S01,FROST-S01,3.6
2026-07-26 13:14,S02,FROST-S02,3.5
2026-07-26 13:14,S03,FROST-S03,3.6
2026-07-26 13:14,S04,FROST-S04,3.4
2026-07-26 13:14,S05,FROST-S05,3.6
2026-07-26 13:14,S06,FROST-S06,3.8
2026-07-26 13:14,S07,FROST-S07,3.7
2026-07-26 13:14,S08,FROST-S08,3.6
2026-07-26 13:14,S09,FROST-S09,3.3
2026-07-26 13:14,S10,FROST-S10,3.4
2026-07-26 13:14,S11,FROST-S11,3.3
2026-07-26 13:14,S12,FROST-S12,3.4
2026-07-26 13:44,S01,FROST-S01,3.8
2026-07-26 13:44,S02,FROST-S02,3.8
2026-07-26 13:44,S03,FROST-S03,3.6
2026-07-26 13:44,S04,FROST-S04,3.3
2026-07-26 13:44,S05,FROST-S05,3.5
2026-07-26 13:44,S06,FROST-S06,3.8
2026-07-26 13:44,S07,FROST-S07,3.2
2026-07-26 13:44,S08,FROST-S08,3.4
2026-07-26 13:44,S09,FROST-S09,3.7
